x,y,value
85.68,20.080000000000002,5
86.18,20.080000000000002,5
86.68,20.080000000000002,4
87.18,20.080000000000002,4
87.68,20.080000000000002,4
88.18,20.080000000000002,4
88.68,20.080000000000002,4
89.18,20.080000000000002,4
89.68,20.080000000000002,4
90.18,20.080000000000002,4
90.68,20.080000000000002,4
91.18,20.080000000000002,4
91.68,20.080000000000002,4
92.18,20.080000000000002,4
92.68,20.080000000000002,32767
60.18,19.580000000000002,1
60.68,19.580000000000002,1
61.18,19.580000000000002,1
61.68,19.580000000000002,1
62.18,19.580000000000002,1
62.68,19.580000000000002,1
63.18,19.580000000000002,1
63.68,19.580000000000002,1
64.18,19.580000000000002,1
64.68,19.580000000000002,1
65.18,19.580000000000002,1
65.68,19.580000000000002,1
66.18,19.580000000000002,2
66.68,19.580000000000002,2
67.18,19.580000000000002,1
67.68,19.580000000000002,1
68.18,19.580000000000002,1
68.68,19.580000000000002,2
69.18,19.580000000000002,3
69.68,19.580000000000002,4
70.18,19.580000000000002,4
70.68,19.580000000000002,4
71.18,19.580000000000002,4
71.68,19.580000000000002,4
72.18,19.580000000000002,4
72.68,19.580000000000002,5
73.18,19.580000000000002,5
73.68,19.580000000000002,5
74.18,19.580000000000002,5
74.68,19.580000000000002,5
75.18,19.580000000000002,5
75.68,19.580000000000002,5
76.18,19.580000000000002,5
76.68,19.580000000000002,5
77.18,19.580000000000002,5
77.68,19.580000000000002,5
78.18,19.580000000000002,5
78.68,19.580000000000002,5
79.18,19.580000000000002,5
79.68,19.580000000000002,5
80.18,19.580000000000002,5
80.68,19.580000000000002,5
81.18,19.580000000000002,5
81.68,19.580000000000002,5
82.18,19.580000000000002,5
82.68,19.580000000000002,5
83.18,19.580000000000002,5
83.68,19.580000000000002,5
84.18,19.580000000000002,5
84.68,19.580000000000002,5
85.18,19.580000000000002,5
85.68,19.580000000000002,4
86.18,19.580000000000002,4
86.68,19.580000000000002,4
87.18,19.580000000000002,3
87.68,19.580000000000002,3
88.18,19.580000000000002,3
88.68,19.580000000000002,3
89.18,19.580000000000002,3
89.68,19.580000000000002,3
90.18,19.580000000000002,3
90.68,19.580000000000002,3
91.18,19.580000000000002,3
91.68,19.580000000000002,3
92.18,19.580000000000002,4
92.68,19.580000000000002,32767
60.18,19.080000000000002,1
60.68,19.080000000000002,1
61.18,19.080000000000002,1
61.68,19.080000000000002,1
62.18,19.080000000000002,1
62.68,19.080000000000002,1
63.18,19.080000000000002,1
63.68,19.080000000000002,1
64.18,19.080000000000002,1
64.68,19.080000000000002,1
65.18,19.080000000000002,1
65.68,19.080000000000002,1
66.18,19.080000000000002,1
66.68,19.080000000000002,1
67.18,19.080000000000002,1
67.68,19.080000000000002,1
68.18,19.080000000000002,1
68.68,19.080000000000002,1
69.18,19.080000000000002,2
69.68,19.080000000000002,3
70.18,19.080000000000002,4
70.68,19.080000000000002,4
71.18,19.080000000000002,4
71.68,19.080000000000002,4
72.18,19.080000000000002,4
72.68,19.080000000000002,5
73.18,19.080000000000002,5
73.68,19.080000000000002,5
74.18,19.080000000000002,5
74.68,19.080000000000002,5
75.18,19.080000000000002,5
75.68,19.080000000000002,5
76.18,19.080000000000002,5
76.68,19.080000000000002,5
77.18,19.080000000000002,5
77.68,19.080000000000002,5
78.18,19.080000000000002,5
78.68,19.080000000000002,5
79.18,19.080000000000002,5
79.68,19.080000000000002,5
80.18,19.080000000000002,5
80.68,19.080000000000002,5
81.18,19.080000000000002,5
81.68,19.080000000000002,5
82.18,19.080000000000002,5
82.68,19.080000000000002,5
83.18,19.080000000000002,5
83.68,19.080000000000002,5
84.18,19.080000000000002,5
84.68,19.080000000000002,5
85.18,19.080000000000002,4
85.68,19.080000000000002,3
86.18,19.080000000000002,3
86.68,19.080000000000002,3
87.18,19.080000000000002,3
87.68,19.080000000000002,3
88.18,19.080000000000002,3
88.68,19.080000000000002,3
89.18,19.080000000000002,3
89.68,19.080000000000002,3
90.18,19.080000000000002,3
90.68,19.080000000000002,3
91.18,19.080000000000002,3
91.68,19.080000000000002,3
92.18,19.080000000000002,3
92.68,19.080000000000002,32767
60.18,18.580000000000002,1
60.68,18.580000000000002,1
61.18,18.580000000000002,1
61.68,18.580000000000002,1
62.18,18.580000000000002,1
62.68,18.580000000000002,1
63.18,18.580000000000002,1
63.68,18.580000000000002,1
64.18,18.580000000000002,1
64.68,18.580000000000002,1
65.18,18.580000000000002,1
65.68,18.580000000000002,1
66.18,18.580000000000002,1
66.68,18.580000000000002,1
67.18,18.580000000000002,1
67.68,18.580000000000002,1
68.18,18.580000000000002,1
68.68,18.580000000000002,1
69.18,18.580000000000002,1
69.68,18.580000000000002,2
70.18,18.580000000000002,3
70.68,18.580000000000002,4
71.18,18.580000000000002,4
71.68,18.580000000000002,4
72.18,18.580000000000002,4
72.68,18.580000000000002,5
73.18,18.580000000000002,5
73.68,18.580000000000002,5
74.18,18.580000000000002,5
74.68,18.580000000000002,5
75.18,18.580000000000002,5
75.68,18.580000000000002,5
76.18,18.580000000000002,5
76.68,18.580000000000002,5
77.18,18.580000000000002,5
77.68,18.580000000000002,5
78.18,18.580000000000002,5
78.68,18.580000000000002,5
79.18,18.580000000000002,5
79.68,18.580000000000002,5
80.18,18.580000000000002,5
80.68,18.580000000000002,5
81.18,18.580000000000002,5
81.68,18.580000000000002,5
82.18,18.580000000000002,5
82.68,18.580000000000002,5
83.18,18.580000000000002,5
83.68,18.580000000000002,5
84.18,18.580000000000002,5
84.68,18.580000000000002,4
85.18,18.580000000000002,3
85.68,18.580000000000002,3
86.18,18.580000000000002,2
86.68,18.580000000000002,2
87.18,18.580000000000002,2
87.68,18.580000000000002,2
88.18,18.580000000000002,2
88.68,18.580000000000002,2
89.18,18.580000000000002,3
89.68,18.580000000000002,3
90.18,18.580000000000002,3
90.68,18.580000000000002,3
91.18,18.580000000000002,3
91.68,18.580000000000002,2
92.18,18.580000000000002,2
92.68,18.580000000000002,32767
60.18,18.080000000000002,1
60.68,18.080000000000002,1
61.18,18.080000000000002,1
61.68,18.080000000000002,1
62.18,18.080000000000002,1
62.68,18.080000000000002,1
63.18,18.080000000000002,1
63.68,18.080000000000002,1
64.18,18.080000000000002,1
64.68,18.080000000000002,1
65.18,18.080000000000002,1
65.68,18.080000000000002,1
66.18,18.080000000000002,1
66.68,18.080000000000002,1
67.18,18.080000000000002,1
67.68,18.080000000000002,1
68.18,18.080000000000002,1
68.68,18.080000000000002,1
69.18,18.080000000000002,1
69.68,18.080000000000002,2
70.18,18.080000000000002,3
70.68,18.080000000000002,4
71.18,18.080000000000002,4
71.68,18.080000000000002,4
72.18,18.080000000000002,4
72.68,18.080000000000002,5
73.18,18.080000000000002,5
73.68,18.080000000000002,5
74.18,18.080000000000002,5
74.68,18.080000000000002,5
75.18,18.080000000000002,5
75.68,18.080000000000002,5
76.18,18.080000000000002,5
76.68,18.080000000000002,5
77.18,18.080000000000002,5
77.68,18.080000000000002,5
78.18,18.080000000000002,5
78.68,18.080000000000002,5
79.18,18.080000000000002,5
79.68,18.080000000000002,5
80.18,18.080000000000002,5
80.68,18.080000000000002,5
81.18,18.080000000000002,5
81.68,18.080000000000002,5
82.18,18.080000000000002,5
82.68,18.080000000000002,5
83.18,18.080000000000002,5
83.68,18.080000000000002,5
84.18,18.080000000000002,4
84.68,18.080000000000002,3
85.18,18.080000000000002,2
85.68,18.080000000000002,2
86.18,18.080000000000002,2
86.68,18.080000000000002,2
87.18,18.080000000000002,2
87.68,18.080000000000002,2
88.18,18.080000000000002,2
88.68,18.080000000000002,2
89.18,18.080000000000002,2
89.68,18.080000000000002,2
90.18,18.080000000000002,2
90.68,18.080000000000002,2
91.18,18.080000000000002,2
91.68,18.080000000000002,2
92.18,18.080000000000002,2
92.68,18.080000000000002,32767
60.18,17.580000000000002,1
60.68,17.580000000000002,1
61.18,17.580000000000002,1
61.68,17.580000000000002,1
62.18,17.580000000000002,1
62.68,17.580000000000002,1
63.18,17.580000000000002,1
63.68,17.580000000000002,1
64.18,17.580000000000002,1
64.68,17.580000000000002,1
65.18,17.580000000000002,1
65.68,17.580000000000002,1
66.18,17.580000000000002,1
66.68,17.580000000000002,1
67.18,17.580000000000002,1
67.68,17.580000000000002,1
68.18,17.580000000000002,1
68.68,17.580000000000002,1
69.18,17.580000000000002,1
69.68,17.580000000000002,1
70.18,17.580000000000002,2
70.68,17.580000000000002,3
71.18,17.580000000000002,4
71.68,17.580000000000002,4
72.18,17.580000000000002,4
72.68,17.580000000000002,4
73.18,17.580000000000002,5
73.68,17.580000000000002,5
74.18,17.580000000000002,5
74.68,17.580000000000002,5
75.18,17.580000000000002,5
75.68,17.580000000000002,5
76.18,17.580000000000002,5
76.68,17.580000000000002,5
77.18,17.580000000000002,5
77.68,17.580000000000002,5
78.18,17.580000000000002,5
78.68,17.580000000000002,5
79.18,17.580000000000002,5
79.68,17.580000000000002,5
80.18,17.580000000000002,5
80.68,17.580000000000002,5
81.18,17.580000000000002,5
81.68,17.580000000000002,5
82.18,17.580000000000002,5
82.68,17.580000000000002,5
83.18,17.580000000000002,5
83.68,17.580000000000002,4
84.18,17.580000000000002,3
84.68,17.580000000000002,2
85.18,17.580000000000002,2
85.68,17.580000000000002,2
86.18,17.580000000000002,2
86.68,17.580000000000002,2
87.18,17.580000000000002,2
87.68,17.580000000000002,2
88.18,17.580000000000002,2
88.68,17.580000000000002,2
89.18,17.580000000000002,2
89.68,17.580000000000002,2
90.18,17.580000000000002,2
90.68,17.580000000000002,2
91.18,17.580000000000002,2
91.68,17.580000000000002,2
92.18,17.580000000000002,2
92.68,17.580000000000002,32767
60.18,17.080000000000002,1
